timestamp,datapath_id,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,duration_nsec,idle_timeout,hard_timeout,priority,packet_count,byte_count,packet_rate,byte_rate,flow_speed,packets_per_flow,bytes_per_packet,bytes_per_flow,flow_duration,flow_iat,active_time,label,src_ip_numeric,dst_ip_numeric,packets_per_second,bytes_per_second,bytes_per_packet_ratio,is_tcp,is_udp,is_icmp,is_well_known_port
2025-10-24T15:32:51.960384,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,972000000,10,30,1,53,5194,0.0,0.0,0.0,53,98.0,5194,26.972,0.0,26.972,0,0,0,1.9650006686563595,192.57006552832323,96.18518518518519,0,0,0,0
2025-10-24T15:32:51.960468,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,972000000,10,30,1,54,5292,0.0,0.0,0.0,54,98.0,5292,26.972,0.0,26.972,0,0,0,2.0020761529706306,196.20346299112177,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.960542,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,473000000,10,30,1,52,5096,0.0,0.0,0.0,52,98.0,5096,26.473,0.0,26.473,0,0,0,1.964265403835402,192.4980095758694,96.15094339622641,0,0,0,0
2025-10-24T15:32:51.960692,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,462000000,10,30,1,54,5292,2.397435718507679,234.9487004137525,2.397435718507679,54,98.0,5292,27.462,5.005347967147827,27.462,0,0,0,1.9663534350610503,192.70263663598294,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.960828,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,462000000,10,30,1,54,5292,0.0,0.0,0.0,54,98.0,5292,27.462,0.0,27.462,0,0,0,1.9663534350610503,192.70263663598294,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.960972,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,450000000,10,30,1,54,5292,0.0,0.0,0.0,54,98.0,5292,27.45,0.0,27.45,0,0,0,1.967213043088778,192.78687822270024,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.961374,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,450000000,10,30,1,54,5292,0.0,0.0,0.0,54,98.0,5292,27.45,0.0,27.45,0,0,0,1.967213043088778,192.78687822270024,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.961653,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,450000000,10,30,1,54,5292,0.0,0.0,0.0,54,98.0,5292,27.45,0.0,27.45,0,0,0,1.967213043088778,192.78687822270024,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.961888,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,450000000,10,30,1,54,5292,0.0,0.0,0.0,54,98.0,5292,27.45,0.0,27.45,0,0,0,1.967213043088778,192.78687822270024,96.21818181818182,0,0,0,0
2025-10-24T15:32:51.962105,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,439000000,10,30,1,109,10682,0.0,0.0,0.0,109,98.0,10682,27.439,0.0,27.439,0,0,0,3.9724478307355287,389.2998874120818,97.10909090909091,0,0,0,0
2025-10-24T15:32:51.962289,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,439000000,10,30,1,55,5390,0.0,0.0,0.0,55,98.0,5390,27.439,0.0,27.439,0,0,0,2.004446153123432,196.4357230060963,96.25,0,0,0,0
2025-10-24T15:32:51.962461,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,439000000,10,30,1,55,5390,0.0,0.0,0.0,55,98.0,5390,27.439,0.0,27.439,0,0,0,2.004446153123432,196.4357230060963,96.25,0,0,0,0
2025-10-24T15:32:51.962636,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,27,439000000,10,30,1,109,10682,0.0,0.0,0.0,109,98.0,10682,27.439,0.0,27.439,0,0,0,3.9724478307355287,389.2998874120818,97.10909090909091,0,0,0,0
2025-10-24T15:32:51.962817,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,973000000,10,30,1,53,5194,0.0,0.0,0.0,53,98.0,5194,26.973,0.0,26.973,0,0,0,1.9649278180058645,192.56292616457472,96.18518518518519,0,0,0,0
2025-10-24T15:32:51.962981,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,480000000,10,30,1,52,5096,0.0,0.0,0.0,52,98.0,5096,26.48,0.0,26.48,0,0,0,1.9637461494053567,192.44712264172497,96.15094339622641,0,0,0,0
2025-10-24T15:32:51.963182,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,478000000,10,30,1,53,5194,0.0,0.0,0.0,53,98.0,5194,26.478,0.0,26.478,0,0,0,2.0016616813331187,196.16284477064562,96.18518518518519,0,0,0,0
2025-10-24T15:32:51.963365,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,26,476000000,10,30,1,52,5096,0.0,0.0,0.0,52,98.0,5096,26.476,0.0,26.476,0,0,0,1.9640428326014945,192.47619759494646,96.15094339622641,0,0,0,0
2025-10-24T15:32:56.950636,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,959000000,10,30,1,6,588,-9.396605459072212,-920.8673349890768,-9.396605459072212,6,98.0,588,2.959,5.001806259155273,2.959,0,0,0,2.027711379617648,198.71571520252948,84.0,0,0,0,0
2025-10-24T15:32:56.950938,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,951000000,10,30,1,5,490,0.0,0.0,0.0,5,98.0,490,2.951,0.0,2.951,0,0,0,1.694340327231336,166.04535206867092,81.66666666666667,0,0,0,0
2025-10-24T15:32:56.951132,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,928000000,10,30,1,5,490,0.0,0.0,0.0,5,98.0,490,2.928,0.0,2.928,0,0,0,1.7076496900103517,167.34966962101447,81.66666666666667,0,0,0,0
2025-10-24T15:32:56.951263,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,450000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,2.45,0.0,2.45,0,0,0,1.632652394835757,159.99993469390418,78.4,0,0,0,0
2025-10-24T15:32:56.951375,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,958000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,1.958,0.0,1.958,0,0,0,2.0428998759449053,200.2041878426007,78.4,0,0,0,0
2025-10-24T15:32:56.951497,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,951000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.951,0.0,1.951,0,0,0,1.5376722000655048,150.69187560641947,73.5,0,0,0,0
2025-10-24T15:32:56.951615,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,924000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.924,0.0,1.924,0,0,0,1.5592507488301723,152.80657338535687,73.5,0,0,0,0
2025-10-24T15:32:56.951728,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,958000000,10,30,1,1,98,0.0,0.0,0.0,1,98.0,98,0.958,0.0,0.958,0,0,0,1.0438402465133125,102.29634415830463,49.0,0,0,0,0
2025-10-24T15:32:56.958726,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,447000000,10,30,1,3,294,-9.998815676777786,-979.8839363242232,-9.998815676777786,3,98.0,294,2.447,5.000592231750488,2.447,0,0,0,1.225990508381484,120.14706982138543,73.5,0,0,0,0
2025-10-24T15:32:56.958921,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,444000000,10,30,1,8,784,0.0,0.0,0.0,8,98.0,784,2.444,0.0,2.444,0,0,0,3.2733210829291806,320.7854661270597,87.11111111111111,0,0,0,0
2025-10-24T15:32:56.959069,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,441000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,2.441,0.0,2.441,0,0,0,1.6386720038213831,160.58985637449555,78.4,0,0,0,0
2025-10-24T15:32:56.959175,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,439000000,10,30,1,8,784,0.0,0.0,0.0,8,98.0,784,2.439,0.0,2.439,0,0,0,3.280031455501658,321.44308263916247,87.11111111111111,0,0,0,0
2025-10-24T15:32:56.959275,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,941000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.941,0.0,1.941,0,0,0,1.5455942578082134,151.46823726520492,73.5,0,0,0,0
2025-10-24T15:32:56.959398,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,941000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.941,0.0,1.941,0,0,0,1.5455942578082134,151.46823726520492,73.5,0,0,0,0
2025-10-24T15:32:56.959495,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,959000000,10,30,1,1,98,0.0,0.0,0.0,1,98.0,98,0.959,0.0,0.959,0,0,0,1.0427517802379769,102.18967446332172,49.0,0,0,0,0
2025-10-24T15:32:56.959593,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,958000000,10,30,1,1,98,0.0,0.0,0.0,1,98.0,98,0.958,0.0,0.958,0,0,0,1.0438402465133125,102.29634415830463,49.0,0,0,0,0
2025-10-24T15:32:56.959735,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,431000000,10,30,1,8,784,-8.80166955191982,-862.5636160881423,-8.80166955191982,8,98.0,784,2.431,4.999051570892334,2.431,0,0,0,3.2908254665464964,322.5008957215567,87.11111111111111,0,0,0,0
2025-10-24T15:32:56.959842,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,957000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.957,0.0,1.957,0,0,0,1.532957826797227,150.22986702612823,73.5,0,0,0,0
2025-10-24T15:32:56.959954,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,957000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.957,0.0,1.957,0,0,0,1.532957826797227,150.22986702612823,73.5,0,0,0,0
2025-10-24T15:32:56.960105,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,949000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.949,0.0,1.949,0,0,0,1.5392501081323202,150.84651059696736,73.5,0,0,0,0
2025-10-24T15:32:56.960213,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,949000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.949,0.0,1.949,0,0,0,1.5392501081323202,150.84651059696736,73.5,0,0,0,0
2025-10-24T15:32:56.960311,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,947000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.947,0.0,1.947,0,0,0,1.5408312579192307,151.0014632760846,73.5,0,0,0,0
2025-10-24T15:32:56.960404,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,947000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.947,0.0,1.947,0,0,0,1.5408312579192307,151.0014632760846,73.5,0,0,0,0
2025-10-24T15:32:56.960502,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,944000000,10,30,1,6,588,0.0,0.0,0.0,6,98.0,588,1.944,0.0,1.944,0,0,0,3.0864181654227547,302.46898021142994,84.0,0,0,0,0
2025-10-24T15:32:56.960595,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,939000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.939,0.0,1.939,0,0,0,1.5471884748899047,151.62447053921065,73.5,0,0,0,0
2025-10-24T15:32:56.960801,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,936000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.936,0.0,1.936,0,0,0,1.5495859764535247,151.85942569244543,73.5,0,0,0,0
2025-10-24T15:32:56.961261,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,451000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.451,0.0,1.451,0,0,0,2.0675382029371447,202.6187438878402,73.5,0,0,0,0
2025-10-24T15:32:56.961435,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,966000000,10,30,1,2,196,0.0,0.0,0.0,2,98.0,196,0.966,0.0,0.966,0,0,0,2.0703912314790562,202.89834068494753,65.33333333333333,0,0,0,0
2025-10-24T15:32:56.961537,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,961000000,10,30,1,1,98,0.0,0.0,0.0,1,98.0,98,0.961,0.0,0.961,0,0,0,1.0405816435154593,101.97700106451502,49.0,0,0,0,0
2025-10-24T15:32:56.961628,3,3_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,960000000,10,30,1,1,98,0.0,0.0,0.0,1,98.0,98,0.96,0.0,0.96,0,0,0,1.0416655815983524,102.08322699663854,49.0,0,0,0,0
2025-10-24T15:32:56.961766,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,945000000,10,30,1,4,392,-9.595051837652958,-940.31508008999,-9.595051837652958,4,98.0,392,2.945,5.002578496932983,2.945,0,0,0,1.3582338342160156,133.10691575316952,78.4,0,0,0,0
2025-10-24T15:32:56.961884,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,944000000,10,30,1,6,588,0.0,0.0,0.0,6,98.0,588,2.944,0.0,2.944,0,0,0,2.0380427859909016,199.72819302710835,84.0,0,0,0,0
2025-10-24T15:32:56.961978,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,938000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,2.938,0.0,2.938,0,0,0,1.3614699246188138,133.42405261264375,78.4,0,0,0,0
2025-10-24T15:32:56.962106,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,465000000,10,30,1,5,490,0.0,0.0,0.0,5,98.0,490,2.465,0.0,2.465,0,0,0,2.028396743043918,198.78288081830394,81.66666666666667,0,0,0,0
2025-10-24T15:32:56.962191,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,452000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,2.452,0.0,2.452,0,0,0,1.631320705007869,159.86942909077118,78.4,0,0,0,0
2025-10-24T15:32:56.962320,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,452000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,2.452,0.0,2.452,0,0,0,1.631320705007869,159.86942909077118,78.4,0,0,0,0
2025-10-24T15:32:56.962419,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,2,424000000,10,30,1,8,784,0.0,0.0,0.0,8,98.0,784,2.424,0.0,2.424,0,0,0,3.300328671481571,323.43220980519396,87.11111111111111,0,0,0,0
2025-10-24T15:32:56.962533,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,954000000,10,30,1,8,784,0.0,0.0,0.0,8,98.0,784,1.954,0.0,1.954,0,0,0,4.0941637184423145,401.2280444073468,87.11111111111111,0,0,0,0
2025-10-24T15:32:56.962626,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,943000000,10,30,1,4,392,0.0,0.0,0.0,4,98.0,392,1.943,0.0,1.943,0,0,0,2.0586710969268673,201.749767498833,78.4,0,0,0,0
2025-10-24T15:32:56.962726,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,932000000,10,30,1,2,196,0.0,0.0,0.0,2,98.0,196,1.932,0.0,1.932,0,0,0,1.035196151554787,101.44922285236913,65.33333333333333,0,0,0,0
2025-10-24T15:32:56.962813,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,462000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.462,0.0,1.462,0,0,0,2.051982180586744,201.0942536975009,73.5,0,0,0,0
2025-10-24T15:32:56.962925,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,458000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.458,0.0,1.458,0,0,0,2.0576117574679307,201.6459522318572,73.5,0,0,0,0
2025-10-24T15:32:56.963014,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,1,458000000,10,30,1,3,294,0.0,0.0,0.0,3,98.0,294,1.458,0.0,1.458,0,0,0,2.0576117574679307,201.6459522318572,73.5,0,0,0,0
2025-10-24T15:32:56.963146,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,0,950000000,10,30,1,2,196,0.0,0.0,0.0,2,98.0,196,0.95,0.0,0.95,0,0,0,2.1052609418305877,206.3155722993976,65.33333333333333,0,0,0,0
2025-10-24T15:33:01.952514,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,961000000,10,30,1,16,1568,2.9988717509214986,293.88943159030686,2.9988717509214986,16,98.0,1568,7.961,5.001881122589111,7.961,0,0,0,2.009797511644578,196.96015614116868,92.23529411764706,0,0,0,0
2025-10-24T15:33:01.952769,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,954000000,10,30,1,15,1470,0.0,0.0,0.0,15,98.0,1470,7.954,0.0,7.954,0,0,0,1.885843363610339,184.81264963381324,91.875,0,0,0,0
2025-10-24T15:33:01.952873,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,931000000,10,30,1,15,1470,0.0,0.0,0.0,15,98.0,1470,7.931,0.0,7.931,0,0,0,1.8913123324533687,185.34860858043012,91.875,0,0,0,0
2025-10-24T15:33:01.952985,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,453000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.453,0.0,7.453,0,0,0,1.8784379607623827,184.0869201547135,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.953093,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,961000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,6.961,0.0,6.961,0,0,0,2.01120499767203,197.09808977185895,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.953171,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,954000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.954,0.0,6.954,0,0,0,1.8694273987018408,183.2038850727804,91.0,0,0,0,0
2025-10-24T15:33:01.953241,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,927000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.927,0.0,6.927,0,0,0,1.8767140354101293,183.91797547019266,91.0,0,0,0,0
2025-10-24T15:33:01.953313,1,1_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,5,961000000,10,30,1,11,1078,0.0,0.0,0.0,11,98.0,1078,5.961,0.0,5.961,0,0,0,1.8453276555397322,180.84211024289377,89.83333333333333,0,0,0,0
2025-10-24T15:33:01.960222,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,947000000,10,30,1,14,1372,2.400745127202652,235.2730224658599,2.400745127202652,14,98.0,1372,7.947,4.998448133468628,7.947,0,0,0,1.7616708491668744,172.64374321835368,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.960435,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,946000000,10,30,1,16,1568,0.0,0.0,0.0,16,98.0,1568,7.946,0.0,7.946,0,0,0,2.0135914908643984,197.33196610471103,92.23529411764706,0,0,0,0
2025-10-24T15:33:01.960540,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,940000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.939999999999999,0.0,7.939999999999999,0,0,0,1.763223959291693,172.79594801058593,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.960630,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,467000000,10,30,1,15,1470,0.0,0.0,0.0,15,98.0,1470,7.467,0.0,7.467,0,0,0,2.0088386220920555,196.86618496502143,91.875,0,0,0,0
2025-10-24T15:33:01.960711,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,454000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.454,0.0,7.454,0,0,0,1.87818595677677,184.06222376412344,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.960789,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,454000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.454,0.0,7.454,0,0,0,1.87818595677677,184.06222376412344,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.960864,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,426000000,10,30,1,28,2744,0.0,0.0,0.0,28,98.0,2744,7.426,0.0,7.426,0,0,0,3.77053544700573,369.51247380656156,94.62068965517241,0,0,0,0
2025-10-24T15:33:01.960938,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,956000000,10,30,1,28,2744,0.0,0.0,0.0,28,98.0,2744,6.956,0.0,6.956,0,0,0,4.025301318961858,394.479529258262,94.62068965517241,0,0,0,0
2025-10-24T15:33:01.961014,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,945000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,6.945,0.0,6.945,0,0,0,2.0158384426438527,197.55216737909757,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.961100,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,934000000,10,30,1,12,1176,0.0,0.0,0.0,12,98.0,1176,6.934,0.0,6.934,0,0,0,1.730602577069141,169.5990525527758,90.46153846153847,0,0,0,0
2025-10-24T15:33:01.961172,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,464000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.464,0.0,6.464,0,0,0,2.011138302732317,197.09155366776704,91.0,0,0,0,0
2025-10-24T15:33:01.961267,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,460000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.46,0.0,6.46,0,0,0,2.012383589414305,197.21359176260188,91.0,0,0,0,0
2025-10-24T15:33:01.961339,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,460000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.46,0.0,6.46,0,0,0,2.012383589414305,197.21359176260188,91.0,0,0,0,0
2025-10-24T15:33:01.961410,2,2_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,5,952000000,10,30,1,12,1176,0.0,0.0,0.0,12,98.0,1176,5.952,0.0,5.952,0,0,0,2.016128693526765,197.58061196562298,90.46153846153847,0,0,0,0
2025-10-24T15:33:01.961527,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,449000000,10,30,1,13,1274,2.398656758071576,235.0683622910144,2.398656758071576,13,98.0,1274,7.449,5.002799987792969,7.449,0,0,0,1.7452004637937355,171.02964545178608,91.0,0,0,0,0
2025-10-24T15:33:01.961648,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,446000000,10,30,1,29,2842,0.0,0.0,0.0,29,98.0,2842,7.446,0.0,7.446,0,0,0,3.894708045298409,381.68138843924413,94.73333333333333,0,0,0,0
2025-10-24T15:33:01.961722,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,443000000,10,30,1,14,1372,0.0,0.0,0.0,14,98.0,1372,7.443,0.0,7.443,0,0,0,1.8809617249816304,184.33424904819978,91.46666666666667,0,0,0,0
2025-10-24T15:33:01.961791,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,7,441000000,10,30,1,28,2744,0.0,0.0,0.0,28,98.0,2744,7.441,0.0,7.441,0,0,0,3.762934583666902,368.7675891993564,94.62068965517241,0,0,0,0
2025-10-24T15:33:01.961883,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,943000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.943,0.0,6.943,0,0,0,1.8723891873269212,183.49414035803827,91.0,0,0,0,0
2025-10-24T15:33:01.961958,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,6,943000000,10,30,1,13,1274,0.0,0.0,0.0,13,98.0,1274,6.943,0.0,6.943,0,0,0,1.8723891873269212,183.49414035803827,91.0,0,0,0,0
2025-10-24T15:33:01.962026,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,5,961000000,10,30,1,11,1078,0.0,0.0,0.0,11,98.0,1078,5.961,0.0,5.961,0,0,0,1.8453276555397322,180.84211024289377,89.83333333333333,0,0,0,0
2025-10-24T15:33:01.962116,4,4_0.0.0.0_0.0.0.0_0_0_0,0.0.0.0,0.0.0.0,0,0,0,5,960000000,10,30,1,11,1078,0.0,0.0,0.0,11,98.0,1078,5.96,0.0,5.96,0,0,0,1.8456372742219338,180.87245287374952,89.83333333333333,0,0,0,0
